graph_id,num_nodes,num_edges,density,avg_degree,min_degree,max_degree,avg_clustering,num_components,avg_degree_centrality,max_degree_centrality,diameter,avg_shortest_path
31_enzyme_mimicB1_503EN300a,325,1615,0.030674264007597343,9.938461538461539,2,18,0.540929232657739,1,0.030674264007597343,0.05555555555555555,13,4.888603988603989
47_enzyme_mimicB1_503EN179d,331,1552,0.028417101528884006,9.377643504531722,2,18,0.5425518945245269,1,0.028417101528884006,0.05454545454545454,15,5.444749610912753
27_enzyme_mimicB1_503EN264a,317,1556,0.031066565507327396,9.817034700315457,2,19,0.5436680028904928,1,0.0310665655073274,0.060126582278481014,12,4.996286387413648
35_enzyme_mimicB1_503EN282c,320,1597,0.031289184952978055,9.98125,2,19,0.5519809600820145,1,0.031289184952978055,0.05956112852664577,12,4.909423981191223
5_enzyme_mimicB1_503EN146d,322,1608,0.031113949033493935,9.987577639751553,2,20,0.5517015088294629,1,0.03111394903349393,0.06230529595015576,11,5.0060950832994715
38_enzyme_mimicB1_503EN265e,317,1447,0.028890308669089166,9.129337539432177,4,18,0.572953731285518,1,0.028890308669089166,0.056962025316455694,15,5.910993091881963
40_enzyme_mimicB1_503EN282b,320,1600,0.03134796238244514,10.0,4,19,0.5532119924171973,1,0.03134796238244514,0.05956112852664577,12,4.920591692789968
18_enzyme_mimicB1_503EN265c,317,1608,0.0321047797787805,10.145110410094638,4,16,0.5435183813732708,1,0.0321047797787805,0.05063291139240506,11,4.758734975841553
34_enzyme_mimicB1_503EN367b,316,1618,0.03250954390194896,10.240506329113924,2,19,0.546899739728295,1,0.03250954390194896,0.06031746031746032,12,4.746132208157524
9_enzyme_mimicB1_503EN293e,321,1592,0.03099688473520249,9.919003115264797,2,19,0.5399992651272999,1,0.030996884735202495,0.059375000000000004,12,4.790206386292835
29_enzyme_mimicB1_503EN140e,319,1548,0.03051990299875791,9.705329153605016,2,17,0.547668808848045,1,0.030519902998757908,0.05345911949685535,12,4.900573726858697
21_enzyme_mimicB1_503EN197b,312,1579,0.03254596421798994,10.121794871794872,3,18,0.5420811685800371,1,0.03254596421798994,0.05787781350482315,11,4.745321131173221
2_enzyme_mimicB1_503EN259a,323,1632,0.03138280483818241,10.105263157894736,4,18,0.5374513641723621,1,0.03138280483818241,0.05590062111801242,11,4.86085418148953
42_enzyme_mimicB1_503EN271c,340,1529,0.02653132049279889,8.994117647058824,4,19,0.5662894024620028,1,0.02653132049279889,0.05604719764011799,14,5.996651049800451
16_enzyme_mimicB1_503EN266b,337,1743,0.030786350148367954,10.344213649851632,2,19,0.5334842078411268,1,0.030786350148367954,0.05654761904761904,10,4.812879751307051
10_enzyme_mimicB1_503EN112a,322,1588,0.030726959617654457,9.863354037267081,2,19,0.5427477934306864,1,0.030726959617654453,0.059190031152647975,11,4.916158743058378
24_enzyme_mimicB1_503EN270a,316,1598,0.03210769539883464,10.113924050632912,2,19,0.5377715119504909,1,0.032107695398834644,0.06031746031746032,15,4.896182439220414
22_enzyme_mimicB1_503EN133b,326,1692,0.031939594148183106,10.38036809815951,4,19,0.535627345070782,1,0.03193959414818311,0.05846153846153846,10,4.726701274185936
7_enzyme_mimicB1_503EN59e,331,1620,0.029662180719582532,9.788519637462235,3,19,0.5444785679485852,1,0.02966218071958253,0.05757575757575758,12,4.897390826695963
4_enzyme_mimicB1_503EN197c,312,1537,0.031680270426251135,9.852564102564102,2,19,0.5421396877204803,1,0.031680270426251135,0.06109324758842444,15,4.836610602687773
17_enzyme_mimicB1_503EN191a,325,1598,0.030351377018043683,9.833846153846153,2,19,0.5518588093920316,1,0.03035137701804368,0.05864197530864197,16,5.158366571699905
25_enzyme_mimicB1_503EN112c,322,1563,0.030243222847855113,9.70807453416149,2,17,0.554168716741789,1,0.030243222847855106,0.0529595015576324,13,5.178053830227744
6_enzyme_mimicB1_503EN196c,320,1543,0.030231191222570532,9.64375,2,18,0.554656912735957,1,0.03023119122257053,0.05642633228840125,12,5.161069749216301
8_enzyme_mimicB1_503EN293a,322,1587,0.030707610146862484,9.857142857142858,2,19,0.5366039040954427,1,0.03070761014686248,0.059190031152647975,11,4.781409028463072
43_enzyme_mimicB1_503EN96a,315,1573,0.03180669295318977,9.987301587301587,2,17,0.5445747265495166,1,0.03180669295318977,0.054140127388535034,13,4.813952077646345
26_enzyme_mimicB1_503EN140c,319,1490,0.02937639242128507,9.341692789968652,2,19,0.5791652495130365,1,0.029376392421285074,0.059748427672955975,19,6.271228879556791
0_enzyme_mimicB1_503EN146c,323,1643,0.03159433109628291,10.173374613003096,2,18,0.5439086879853589,1,0.0315943310962829,0.05590062111801242,11,4.800723035209507
46_enzyme_mimicB1_503EN133d,326,1683,0.03176970268994809,10.325153374233128,4,18,0.5410566863065962,1,0.03176970268994809,0.055384615384615386,10,4.765058990089665
28_enzyme_mimicB1_503EN259c,323,1620,0.0311520489202546,10.030959752321982,4,19,0.542278662170303,1,0.031152048920254603,0.05900621118012422,10,4.930484779724247
19_enzyme_mimicB1_503EN270e,315,1644,0.0332423415225963,10.438095238095238,2,18,0.5230819232639958,1,0.0332423415225963,0.05732484076433121,13,4.69080982711556
33_enzyme_mimicB1_503EN132b,321,1656,0.032242990654205606,10.317757009345794,2,18,0.5381524406813029,1,0.03224299065420561,0.05625,13,4.75031152647975
41_enzyme_mimicB1_503EN333c,335,1678,0.029993743855572436,10.017910447761194,3,19,0.5448071338577786,1,0.029993743855572443,0.056886227544910184,11,5.154955760121548
13_enzyme_mimicB1_503EN41c,311,1582,0.03281817238875635,10.17363344051447,2,18,0.5406370745031607,1,0.03281817238875635,0.05806451612903226,12,4.730007260657608
20_enzyme_mimicB1_503EN191c,325,1598,0.030351377018043683,9.833846153846153,2,19,0.5382636378201988,1,0.03035137701804368,0.05864197530864197,12,4.8209116809116805
36_enzyme_mimicB1_503EN282e,319,1596,0.031466256580114746,10.006269592476489,3,18,0.539907053423557,1,0.031466256580114746,0.05660377358490566,10,4.80317817077739
12_enzyme_mimicB1_503EN333d,335,1682,0.030065242649030297,10.041791044776119,2,16,0.5376154194064637,1,0.030065242649030308,0.04790419161676647,11,4.975297166860309
14_enzyme_mimicB1_503EN59b,331,1633,0.029900210564863132,9.867069486404834,2,18,0.5412902170988182,1,0.029900210564863135,0.05454545454545454,12,4.9128627666392015
23_enzyme_mimicB1_503EN96d,315,1562,0.03158426852694369,9.917460317460318,2,18,0.5347391181284737,1,0.03158426852694368,0.05732484076433121,10,4.717581639874633
15_enzyme_mimicB1_503EN355d,328,1636,0.03050645185350936,9.975609756097562,2,17,0.5404961748756578,1,0.03050645185350936,0.05198776758409786,13,4.879782949205639
1_enzyme_mimicB1_503EN293d,322,1597,0.030901104854782223,9.919254658385093,2,18,0.5400332328127355,1,0.030901104854782216,0.056074766355140186,11,4.800100617248118
