graph_id,num_nodes,num_edges,density,avg_degree,min_degree,max_degree,avg_clustering,num_components,avg_degree_centrality,max_degree_centrality,diameter,avg_shortest_path
enzyme_mimicB1_502EN1c_B1-502-enzyme_mimicB1_502EN1c-ranked_0,347,1713,0.028535256783994937,9.873198847262248,4,18,0.5257730840668623,1,0.028535256783994937,0.05202312138728323,12,5.185754027086006
enzyme_mimicB1_502EN3e_B1-502-enzyme_mimicB1_502EN3e-ranked_0,339,1666,0.029079611108201987,9.828908554572271,4,18,0.5427094186204019,1,0.02907961110820199,0.05325443786982249,12,5.052660976418634
enzyme_mimicB1_502EN2e_B1-502-enzyme_mimicB1_502EN2e-ranked_0,326,1641,0.030976875884851346,10.067484662576687,4,17,0.5418714330298592,1,0.030976875884851346,0.052307692307692305,12,4.950184049079755
enzyme_mimicB1_502EN5a_B1-502-enzyme_mimicB1_502EN5a-ranked_0,334,1436,0.025822229415043786,8.598802395209582,2,17,0.5828443326858255,1,0.025822229415043786,0.05105105105105105,33,9.427019834205463
enzyme_mimicB1_502EN0a_B1-502-enzyme_mimicB1_502EN0a-ranked_0,335,1708,0.03052998480650639,10.197014925373134,4,20,0.5310826584399895,1,0.030529984806506393,0.059880239520958084,11,4.809080346769148
enzyme_mimicB1_502EN4a_B1-502-enzyme_mimicB1_502EN4a-ranked_0,334,1530,0.027512542482602362,9.161676646706587,2,18,0.565650669142215,1,0.027512542482602365,0.05405405405405406,24,6.399848950747154
enzyme_mimicB1_502EN1d_B1-502-enzyme_mimicB1_502EN1d-ranked_0,347,1549,0.025803334943612467,8.927953890489913,2,16,0.5500349554384136,1,0.02580333494361246,0.046242774566473986,15,5.677716513134881
enzyme_mimicB1_502EN1e_B1-502-enzyme_mimicB1_502EN1e-ranked_0,347,1708,0.028451966483983276,9.844380403458214,2,18,0.541972575088357,1,0.028451966483983272,0.05202312138728323,11,5.04957438656694
enzyme_mimicB1_502EN3b_B1-502-enzyme_mimicB1_502EN3b-ranked_0,339,1402,0.024471557487214395,8.271386430678467,2,14,0.5893890115129052,1,0.0244715574872144,0.04142011834319526,27,8.743275558115585
enzyme_mimicB1_502EN5e_B1-502-enzyme_mimicB1_502EN5e-ranked_0,334,1494,0.02686518854183525,8.946107784431138,2,18,0.576126073937803,1,0.026865188541835245,0.05405405405405406,22,6.5586484688281095
enzyme_mimicB1_502EN6a_B1-502-enzyme_mimicB1_502EN6a-ranked_0,334,1682,0.030245814676952403,10.071856287425149,2,16,0.5426632416153375,1,0.0302458146769524,0.04804804804804805,14,5.127816439193685
enzyme_mimicB1_502EN2b_B1-502-enzyme_mimicB1_502EN2b-ranked_0,326,1650,0.03114676734308636,10.122699386503067,4,17,0.5373468255550534,1,0.03114676734308636,0.052307692307692305,11,4.842793770646532
enzyme_mimicB1_502EN2a_B1-502-enzyme_mimicB1_502EN2a-ranked_0,326,1624,0.030655969797074092,9.963190184049079,3,16,0.5355232446490117,1,0.03065596979707409,0.04923076923076923,12,4.9306465313827275
enzyme_mimicB1_502EN1a_B1-502-enzyme_mimicB1_502EN1a-ranked_0,347,1644,0.02738585064383402,9.47550432276657,2,16,0.5426795826651734,1,0.027385850643834014,0.046242774566473986,14,5.630307674368243
enzyme_mimicB1_502EN4d_B1-502-enzyme_mimicB1_502EN4d-ranked_0,334,1707,0.030695366024707342,10.221556886227544,4,17,0.5276095137886261,1,0.03069536602470734,0.05105105105105105,10,4.736257215299132
enzyme_mimicB1_502EN6b_B1-502-enzyme_mimicB1_502EN6b-ranked_0,335,1644,0.029386004111180624,9.814925373134328,2,16,0.5397617805080491,1,0.029386004111180624,0.04790419161676647,15,5.159531682902851
enzyme_mimicB1_502EN1b_B1-502-enzyme_mimicB1_502EN1b-ranked_0,347,1619,0.026969399143775715,9.331412103746398,3,17,0.5437593809817919,1,0.026969399143775715,0.04913294797687861,12,5.481384617947394
enzyme_mimicB1_502EN2c_B1-502-enzyme_mimicB1_502EN2c-ranked_0,326,1653,0.0312033978291647,10.141104294478527,4,18,0.5346406210173799,1,0.031203397829164706,0.055384615384615386,12,5.149183577159037
enzyme_mimicB1_502EN4c_B1-502-enzyme_mimicB1_502EN4c-ranked_0,334,1432,0.025750301199402997,8.574850299401197,2,15,0.5797436761508611,1,0.025750301199402994,0.04504504504504504,17,6.3369297441153725
enzyme_mimicB1_502EN2d_B1-502-enzyme_mimicB1_502EN2d-ranked_0,326,1576,0.02974988201982067,9.668711656441717,3,16,0.5493520198274797,1,0.029749882019820664,0.04923076923076923,13,5.40420953279849
enzyme_mimicB1_502EN0d_B1-502-enzyme_mimicB1_502EN0d-ranked_0,334,1723,0.030983078887270504,10.317365269461078,2,19,0.535782947239446,1,0.030983078887270504,0.057057057057057055,11,4.749509989030947
enzyme_mimicB1_502EN5c_B1-502-enzyme_mimicB1_502EN5c-ranked_0,334,1495,0.026883170595745447,8.952095808383234,2,16,0.5753455543126194,1,0.026883170595745447,0.04804804804804805,29,9.074373774972578
enzyme_mimicB1_502EN6d_B1-502-enzyme_mimicB1_502EN6d-ranked_0,334,1594,0.02866339393285501,9.544910179640718,2,17,0.5458469893966547,1,0.02866339393285501,0.05105105105105105,15,5.419665174156192
enzyme_mimicB1_502EN5d_B1-502-enzyme_mimicB1_502EN5d-ranked_0,334,1615,0.02904101706496916,9.67065868263473,2,18,0.5465567400975991,1,0.02904101706496916,0.05405405405405406,18,5.445613277948607
enzyme_mimicB1_502EN3c_B1-502-enzyme_mimicB1_502EN3c-ranked_0,339,1438,0.025099928435530886,8.483775811209439,4,16,0.600916929677991,1,0.025099928435530886,0.047337278106508875,21,8.012008867012272
enzyme_mimicB1_502EN4b_B1-502-enzyme_mimicB1_502EN4b-ranked_0,334,1587,0.02853751955548363,9.502994011976048,2,19,0.5618979185938915,1,0.028537519555483625,0.057057057057057055,17,5.775727823632015
enzyme_mimicB1_502EN3d_B1-502-enzyme_mimicB1_502EN3d-ranked_0,340,1316,0.022835328821794204,7.741176470588235,4,14,0.6117822700175639,1,0.022835328821794204,0.04129793510324484,27,9.45524900225577
enzyme_mimicB1_502EN4e_B1-502-enzyme_mimicB1_502EN4e-ranked_0,334,1645,0.02958047868227509,9.850299401197605,2,17,0.5299986787702531,1,0.02958047868227509,0.05105105105105105,11,4.830195464926004
enzyme_mimicB1_502EN0b_B1-502-enzyme_mimicB1_502EN0b-ranked_0,335,1692,0.03024398963267495,10.101492537313433,2,18,0.5398284249162213,1,0.030243989632674956,0.05389221556886228,11,4.853945839663956
enzyme_mimicB1_502EN0e_B1-502-enzyme_mimicB1_502EN0e-ranked_0,335,1685,0.030118866744123694,10.059701492537313,2,19,0.5332099317899418,1,0.030118866744123694,0.056886227544910184,12,4.864188041826794
enzyme_mimicB1_502EN5b_B1-502-enzyme_mimicB1_502EN5b-ranked_0,334,1580,0.028411645178112243,9.461077844311378,2,15,0.5525232086609331,1,0.028411645178112243,0.04504504504504504,14,5.901062739386092
enzyme_mimicB1_502EN0c_B1-502-enzyme_mimicB1_502EN0c-ranked_0,335,1578,0.028206274019125926,9.42089552238806,3,19,0.5707966625583647,1,0.02820627401912593,0.056886227544910184,17,6.190329788184824
